timestamp,trade_id,symbol,direction,strategy,confidence,entry_price,stop_loss,take_profit,position_size,risk_amount,market_conditions,indicators,status,blocked_reason,exit_time,exit_price,pnl,pnl_pips,exit_reason,max_favorable,max_adverse,duration_minutes,session,order_flow_bias,multi_tf_alignment
2025-10-29T00:03:57.266731,19642,EUR_JPY,sell,trend_following,0.8800000000000001,176.751,176.98999999999998,175.35999999999999,456405,653.346404,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0972583111130922, ""spread_pips"": 2.5999999999982037, ""trend_strength"": -1.0, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.8, ""regime"": ""neutral""}","{""rsi"": 17.139618508083977, ""macd"": -0.04672139370566697, ""macd_signal"": -0.012195905478089106, ""bb_upper"": 177.44176929032287, ""bb_lower"": 177.04583070967718, ""atr"": 0.0972583111130922, ""momentum"": -0.36199999999999477, ""stoch_k"": 14.4267707805193, ""stoch_d"": 24.42335532584121}",EXECUTED,,,,,,,,,,tokyo,0.0,True
2025-10-30T15:06:29.716581,19728,GBP_USD,sell,momentum_pullback,0.95,1.31552,1.31816,1.30186,362739,659.165843,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.001005003495825594, ""spread_pips"": 1.2999999999996348, ""trend_strength"": -0.4, ""trend_direction"": ""bearish"", ""order_flow"": 0.0, ""multi_tf_bias"": -0.75, ""regime"": ""neutral""}","{""rsi"": 48.874621662639115, ""macd"": 8.718523579887005e-05, ""macd_signal"": 0.00010772263483608757, ""bb_upper"": 1.3179712865217594, ""bb_lower"": 1.3138387134782434, ""atr"": 0.001005003495825594, ""momentum"": -0.0009600000000000719, ""stoch_k"": 28.985705908140968, ""stoch_d"": 38.28304560117615}",EXECUTED,,,,,,,,,,london_ny_overlap,0.0,True
2026-03-02T12:39:07.240577,BLOCKED_USD_JPY_1772455147,USD_JPY,buy,trend_following,0.6871262740343848,157.22,156.62,158.52,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.07944875841509372, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.22098604855178078, ""multi_tf_bias"": 0.8712627403438474, ""regime"": ""volatile""}","{""rsi"": 67.9503943410879, ""macd"": 0.06343860945281676, ""macd_signal"": 0.03786701685840483, ""bb_upper"": 157.21081038308665, ""bb_lower"": 156.8074896169133, ""atr"": 0.07944875841509372, ""momentum"": 0.2560000000000002, ""stoch_k"": 86.55462184873902, ""stoch_d"": 88.11940851990774}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:41:07.594681,BLOCKED_USD_JPY_1772455267,USD_JPY,buy,trend_following,0.6872512628032504,157.199,156.59900000000002,158.49900000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.07827384808891331, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.21257770029559436, ""multi_tf_bias"": 0.8725126280325038, ""regime"": ""volatile""}","{""rsi"": 69.41129836546517, ""macd"": 0.06841871289208257, ""macd_signal"": 0.04397736189142478, ""bb_upper"": 157.23707317487512, ""bb_lower"": 156.8094268251248, ""atr"": 0.07827384808891331, ""momentum"": 0.3170000000000073, ""stoch_k"": 90.26027077497763, ""stoch_d"": 88.10107376283815}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:42:47.175137,BLOCKED_USD_JPY_1772455367,USD_JPY,buy,trend_following,0.6587292915802337,157.189,156.589,158.489,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.07827384808891331, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.17281674177836343, ""multi_tf_bias"": 0.5872929158023366, ""regime"": ""neutral""}","{""rsi"": 69.41129836546517, ""macd"": 0.06841871289208257, ""macd_signal"": 0.04397736189142478, ""bb_upper"": 157.23707317487512, ""bb_lower"": 156.8094268251248, ""atr"": 0.07827384808891331, ""momentum"": 0.3170000000000073, ""stoch_k"": 90.26027077497763, ""stoch_d"": 88.10107376283815}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:44:20.660098,BLOCKED_USD_JPY_1772455460,USD_JPY,buy,trend_following,0.6871415038622873,157.21,156.61,158.51000000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.07827384808891331, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.15815144550958926, ""multi_tf_bias"": 0.8714150386228735, ""regime"": ""volatile""}","{""rsi"": 69.41129836546517, ""macd"": 0.06841871289208257, ""macd_signal"": 0.04397736189142478, ""bb_upper"": 157.23707317487512, ""bb_lower"": 156.8094268251248, ""atr"": 0.07827384808891331, ""momentum"": 0.3170000000000073, ""stoch_k"": 90.26027077497763, ""stoch_d"": 88.10107376283815}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:47:21.499636,BLOCKED_USD_JPY_1772455641,USD_JPY,buy,trend_following,0.637705791354893,157.261,156.661,158.561,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.07882571726714198, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.8770579135489293, ""regime"": ""volatile""}","{""rsi"": 70.96610825806408, ""macd"": 0.07345533617669275, ""macd_signal"": 0.04987296594506391, ""bb_upper"": 157.26473553529584, ""bb_lower"": 156.81106446470412, ""atr"": 0.07882571726714198, ""momentum"": 0.3199999999999932, ""stoch_k"": 93.43998015873007, ""stoch_d"": 90.08495759414888}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:48:32.661191,BLOCKED_USD_JPY_1772455712,USD_JPY,buy,trend_following,0.6877488424086796,157.287,156.687,158.58700000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.07882571726714198, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.19680320271069723, ""multi_tf_bias"": 0.8774884240867957, ""regime"": ""volatile""}","{""rsi"": 70.96610825806408, ""macd"": 0.07345533617669275, ""macd_signal"": 0.04987296594506391, ""bb_upper"": 157.26473553529584, ""bb_lower"": 156.81106446470412, ""atr"": 0.07882571726714198, ""momentum"": 0.3199999999999932, ""stoch_k"": 93.43998015873007, ""stoch_d"": 90.08495759414888}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:50:08.979586,BLOCKED_USD_JPY_1772455808,USD_JPY,buy,trend_following,0.6879091810057337,157.272,156.672,158.572,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08033816696189781, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.1620533513821717, ""multi_tf_bias"": 0.8790918100573374, ""regime"": ""volatile""}","{""rsi"": 73.28179823773591, ""macd"": 0.07959564971628197, ""macd_signal"": 0.05581751045872875, ""bb_upper"": 157.29716060291452, ""bb_lower"": 156.80883939708553, ""atr"": 0.08033816696189781, ""momentum"": 0.30000000000001137, ""stoch_k"": 93.63173471290058, ""stoch_d"": 92.44399521553606}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:52:03.367258,BLOCKED_USD_JPY_1772455923,USD_JPY,buy,trend_following,0.6879741173808727,157.319,156.719,158.619,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08033816696189781, ""spread_pips"": 1.8999999999977035, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.20326886244475756, ""multi_tf_bias"": 0.8797411738087264, ""regime"": ""volatile""}","{""rsi"": 73.28179823773591, ""macd"": 0.07959564971628197, ""macd_signal"": 0.05581751045872875, ""bb_upper"": 157.29716060291452, ""bb_lower"": 156.80883939708553, ""atr"": 0.08033816696189781, ""momentum"": 0.30000000000001137, ""stoch_k"": 93.63173471290058, ""stoch_d"": 92.44399521553606}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:53:46.765262,BLOCKED_USD_JPY_1772456026,USD_JPY,buy,trend_following,0.687986746154149,157.33,156.73000000000002,158.63000000000002,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08033816696189781, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.2024744058843442, ""multi_tf_bias"": 0.8798674615414902, ""regime"": ""volatile""}","{""rsi"": 73.28179823773591, ""macd"": 0.07959564971628197, ""macd_signal"": 0.05581751045872875, ""bb_upper"": 157.29716060291452, ""bb_lower"": 156.80883939708553, ""atr"": 0.08033816696189781, ""momentum"": 0.30000000000001137, ""stoch_k"": 93.63173471290058, ""stoch_d"": 92.44399521553606}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:55:36.591012,BLOCKED_USD_JPY_1772456136,USD_JPY,buy,trend_following,0.6882855391529022,157.349,156.749,158.649,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08238544153801808, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.2588209007131024, ""multi_tf_bias"": 0.8828553915290217, ""regime"": ""volatile""}","{""rsi"": 77.63025975275451, ""macd"": 0.09035976176372174, ""macd_signal"": 0.06272596621436033, ""bb_upper"": 157.3446638009052, ""bb_lower"": 156.79993619909482, ""atr"": 0.08238544153801808, ""momentum"": 0.3089999999999975, ""stoch_k"": 94.92298883831275, ""stoch_d"": 93.9982345699811}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:57:16.910566,BLOCKED_USD_JPY_1772456236,USD_JPY,buy,trend_following,0.7383630252039826,157.403,156.803,158.703,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08238544153801808, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.30233182193836305, ""multi_tf_bias"": 0.8836302520398253, ""regime"": ""volatile""}","{""rsi"": 77.63025975275451, ""macd"": 0.09035976176372174, ""macd_signal"": 0.06272596621436033, ""bb_upper"": 157.3446638009052, ""bb_lower"": 156.79993619909482, ""atr"": 0.08238544153801808, ""momentum"": 0.3089999999999975, ""stoch_k"": 94.92298883831275, ""stoch_d"": 93.9982345699811}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T12:58:58.977129,BLOCKED_USD_JPY_1772456338,USD_JPY,buy,trend_following,0.6883892246485626,157.38,156.78,158.68,0,0,"{""session"": ""london"", ""session_quality"": 0.9, ""volatility"": 0.08238544153801808, ""spread_pips"": 1.4999999999986358, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.2876029051306855, ""multi_tf_bias"": 0.883892246485625, ""regime"": ""volatile""}","{""rsi"": 77.63025975275451, ""macd"": 0.09035976176372174, ""macd_signal"": 0.06272596621436033, ""bb_upper"": 157.3446638009052, ""bb_lower"": 156.79993619909482, ""atr"": 0.08238544153801808, ""momentum"": 0.3089999999999975, ""stoch_k"": 94.92298883831275, ""stoch_d"": 93.9982345699811}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london,,
2026-03-02T13:01:20.703579,BLOCKED_USD_JPY_1772456480,USD_JPY,buy,trend_following,0.6893225854463428,157.381,156.781,158.681,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08271505409626366, ""spread_pips"": 1.8000000000000682, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.2612781629696444, ""multi_tf_bias"": 0.8932258544634283, ""regime"": ""volatile""}","{""rsi"": 78.99984301424531, ""macd"": 0.10031614716916692, ""macd_signal"": 0.07024400528563204, ""bb_upper"": 157.39278193828187, ""bb_lower"": 156.79041806171824, ""atr"": 0.08271505409626366, ""momentum"": 0.2779999999999916, ""stoch_k"": 94.25374600677351, ""stoch_d"": 94.26948985266223}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:04:05.956736,BLOCKED_USD_JPY_1772456645,USD_JPY,buy,trend_following,0.7392826025354413,157.421,156.821,158.721,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08271505409626366, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.3003229086544091, ""multi_tf_bias"": 0.8928260253544128, ""regime"": ""volatile""}","{""rsi"": 78.99984301424531, ""macd"": 0.10031614716916692, ""macd_signal"": 0.07024400528563204, ""bb_upper"": 157.39278193828187, ""bb_lower"": 156.79041806171824, ""atr"": 0.08271505409626366, ""momentum"": 0.2779999999999916, ""stoch_k"": 94.25374600677351, ""stoch_d"": 94.26948985266223}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:06:55.693074,BLOCKED_USD_JPY_1772456815,USD_JPY,buy,trend_following,0.7395493805827216,157.432,156.832,158.732,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08494969285125102, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.36983620890175267, ""multi_tf_bias"": 0.8954938058272154, ""regime"": ""volatile""}","{""rsi"": 81.44647724031977, ""macd"": 0.11207893715510409, ""macd_signal"": 0.07861098644870254, ""bb_upper"": 157.44743465562436, ""bb_lower"": 156.7846653443757, ""atr"": 0.08494969285125102, ""momentum"": 0.32099999999999795, ""stoch_k"": 96.57948590558082, ""stoch_d"": 95.25207358355566}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:09:27.492565,BLOCKED_USD_JPY_1772456967,USD_JPY,buy,trend_following,0.6131374432852623,157.453,156.853,158.75300000000001,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08494969285125102, ""spread_pips"": 1.500000000001478, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.6313744328526223, ""regime"": ""volatile""}","{""rsi"": 81.44647724031977, ""macd"": 0.11207893715510409, ""macd_signal"": 0.07861098644870254, ""bb_upper"": 157.44743465562436, ""bb_lower"": 156.7846653443757, ""atr"": 0.08494969285125102, ""momentum"": 0.32099999999999795, ""stoch_k"": 96.57948590558082, ""stoch_d"": 95.25207358355566}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:14:21.179597,BLOCKED_USD_JPY_1772457261,USD_JPY,buy,trend_following,0.6866066223386904,157.419,156.81900000000002,158.71900000000002,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08352471653678488, ""spread_pips"": 1.700000000002433, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.22652419602399104, ""multi_tf_bias"": 0.866066223386904, ""regime"": ""volatile""}","{""rsi"": 81.8032100211004, ""macd"": 0.12081526223295214, ""macd_signal"": 0.08705183214602298, ""bb_upper"": 157.4955499859471, ""bb_lower"": 156.78555001405294, ""atr"": 0.08352471653678488, ""momentum"": 0.26599999999999113, ""stoch_k"": 96.47240005248625, ""stoch_d"": 95.76854398828016}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:17:04.810923,BLOCKED_USD_JPY_1772457424,USD_JPY,buy,trend_following,0.6869371793821419,157.428,156.828,158.728,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08334438285309534, ""spread_pips"": 1.2000000000000455, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.20973678931958356, ""multi_tf_bias"": 0.8693717938214186, ""regime"": ""volatile""}","{""rsi"": 74.68913636656393, ""macd"": 0.12261362986129143, ""macd_signal"": 0.09416417894297953, ""bb_upper"": 157.52486111714086, ""bb_lower"": 156.80343888285915, ""atr"": 0.08334438285309534, ""momentum"": 0.2580000000000098, ""stoch_k"": 94.05776130507907, ""stoch_d"": 95.70321575438201}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:19:39.918100,BLOCKED_USD_JPY_1772457579,USD_JPY,buy,trend_following,0.6868445301267888,157.432,156.832,158.732,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08334438285309534, ""spread_pips"": 1.3999999999981583, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.16193953196591437, ""multi_tf_bias"": 0.8684453012678872, ""regime"": ""volatile""}","{""rsi"": 74.68913636656393, ""macd"": 0.12261362986129143, ""macd_signal"": 0.09416417894297953, ""bb_upper"": 157.52486111714086, ""bb_lower"": 156.80343888285915, ""atr"": 0.08334438285309534, ""momentum"": 0.2580000000000098, ""stoch_k"": 94.05776130507907, ""stoch_d"": 95.70321575438201}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:22:25.532524,BLOCKED_USD_JPY_1772457745,USD_JPY,buy,trend_following,0.6898233418678019,157.429,156.829,158.729,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08139121529323441, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.13854341673053763, ""multi_tf_bias"": 0.8982334186780191, ""regime"": ""volatile""}","{""rsi"": 75.1941777190818, ""macd"": 0.1234230186235834, ""macd_signal"": 0.10001593202955082, ""bb_upper"": 157.54698025329964, ""bb_lower"": 156.83231974670053, ""atr"": 0.08139121529323441, ""momentum"": 0.2539999999999907, ""stoch_k"": 90.50611581794836, ""stoch_d"": 93.67875905850451}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:25:15.763560,BLOCKED_USD_JPY_1772457915,USD_JPY,buy,trend_following,0.6898727720222345,157.449,156.84900000000002,158.74900000000002,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08000613009247359, ""spread_pips"": 1.4000000000010004, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.16960515727493874, ""multi_tf_bias"": 0.8987277202223454, ""regime"": ""volatile""}","{""rsi"": 76.31392583739269, ""macd"": 0.12440560979499082, ""macd_signal"": 0.10489385380868746, ""bb_upper"": 157.56715174908203, ""bb_lower"": 156.8639482509181, ""atr"": 0.08000613009247359, ""momentum"": 0.26200000000000045, ""stoch_k"": 88.841178314862, ""stoch_d"": 91.13501847929643}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:27:47.385980,BLOCKED_USD_JPY_1772458067,USD_JPY,buy,trend_following,0.6898663716536927,157.444,156.844,158.744,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08000613009247359, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.1663256634016863, ""multi_tf_bias"": 0.8986637165369259, ""regime"": ""volatile""}","{""rsi"": 76.31392583739269, ""macd"": 0.12440560979499082, ""macd_signal"": 0.10489385380868746, ""bb_upper"": 157.56715174908203, ""bb_lower"": 156.8639482509181, ""atr"": 0.08000613009247359, ""momentum"": 0.26200000000000045, ""stoch_k"": 88.841178314862, ""stoch_d"": 91.13501847929643}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:29:37.105071,BLOCKED_USD_JPY_1772458177,USD_JPY,buy,trend_following,0.6367661869508889,157.415,156.815,158.715,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08000613009247359, ""spread_pips"": 1.300000000000523, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.08735454162257525, ""multi_tf_bias"": 0.8676618695088882, ""regime"": ""volatile""}","{""rsi"": 76.31392583739269, ""macd"": 0.12440560979499082, ""macd_signal"": 0.10489385380868746, ""bb_upper"": 157.56715174908203, ""bb_lower"": 156.8639482509181, ""atr"": 0.08000613009247359, ""momentum"": 0.26200000000000045, ""stoch_k"": 88.841178314862, ""stoch_d"": 91.13501847929643}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:29:40.476037,BLOCKED_AUD_JPY_1772458180,AUD_JPY,buy,trend_following,0.6799377473595912,111.292,110.69200000000001,112.592,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.09563839315543476, ""spread_pips"": 2.1000000000000796, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.2304756273870634, ""multi_tf_bias"": 0.7993774735959117, ""regime"": ""volatile""}","{""rsi"": 68.479619420916, ""macd"": 0.01651446163182868, ""macd_signal"": -0.0014139766066660854, ""bb_upper"": 111.30403995681452, ""bb_lower"": 111.03496004318548, ""atr"": 0.09563839315543476, ""momentum"": 0.1979999999999933, ""stoch_k"": 82.91401872859457, ""stoch_d"": 61.75589464958721}",BLOCKED,Pre-check margin insufficient: 0.08x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:31:09.652518,BLOCKED_AUD_JPY_1772458269,AUD_JPY,buy,trend_following,0.680216451843588,111.29,110.69000000000001,112.59,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.10009279547004901, ""spread_pips"": 2.5000000000005684, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.277346868100393, ""multi_tf_bias"": 0.8021645184358798, ""regime"": ""volatile""}","{""rsi"": 60.30384846666259, ""macd"": 0.02298555871603014, ""macd_signal"": 0.003465941790787297, ""bb_upper"": 111.31280804902421, ""bb_lower"": 111.03109195097578, ""atr"": 0.10009279547004901, ""momentum"": 0.15000000000000568, ""stoch_k"": 87.01374172028454, ""stoch_d"": 76.82026995750857}",BLOCKED,Pre-check margin insufficient: 0.08x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:31:26.479601,BLOCKED_USD_JPY_1772458286,USD_JPY,buy,trend_following,0.6898914494704596,157.446,156.846,158.746,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08050568563416491, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.1633150516540855, ""multi_tf_bias"": 0.898914494704595, ""regime"": ""volatile""}","{""rsi"": 70.40236878743423, ""macd"": 0.12072638649152623, ""macd_signal"": 0.10806035769503956, ""bb_upper"": 157.5673530342521, ""bb_lower"": 156.915646965748, ""atr"": 0.08050568563416491, ""momentum"": 0.20199999999999818, ""stoch_k"": 87.18318718318677, ""stoch_d"": 88.84349377199901}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:33:12.475197,BLOCKED_USD_JPY_1772458392,USD_JPY,buy,trend_following,0.6899047967822941,157.452,156.852,158.752,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08050568563416491, ""spread_pips"": 1.9000000000005457, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.15174821460014487, ""multi_tf_bias"": 0.8990479678229406, ""regime"": ""volatile""}","{""rsi"": 70.40236878743423, ""macd"": 0.12072638649152623, ""macd_signal"": 0.10806035769503956, ""bb_upper"": 157.5673530342521, ""bb_lower"": 156.915646965748, ""atr"": 0.08050568563416491, ""momentum"": 0.20199999999999818, ""stoch_k"": 87.18318718318677, ""stoch_d"": 88.84349377199901}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:34:47.603193,BLOCKED_AUD_JPY_1772458487,AUD_JPY,buy,trend_following,0.6800927260932207,111.301,110.70100000000001,112.601,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.10009279547004901, ""spread_pips"": 2.5000000000005684, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.1599105529171671, ""multi_tf_bias"": 0.8009272609322061, ""regime"": ""volatile""}","{""rsi"": 60.30384846666259, ""macd"": 0.02298555871603014, ""macd_signal"": 0.003465941790787297, ""bb_upper"": 111.31280804902421, ""bb_lower"": 111.03109195097578, ""atr"": 0.10009279547004901, ""momentum"": 0.15000000000000568, ""stoch_k"": 87.01374172028454, ""stoch_d"": 76.82026995750857}",BLOCKED,Pre-check margin insufficient: 0.08x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:34:54.690959,BLOCKED_USD_JPY_1772458494,USD_JPY,buy,trend_following,0.6899289685606047,157.472,156.872,158.77200000000002,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08050568563416491, ""spread_pips"": 1.6999999999995907, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.17647415044840356, ""multi_tf_bias"": 0.8992896856060468, ""regime"": ""volatile""}","{""rsi"": 70.40236878743423, ""macd"": 0.12072638649152623, ""macd_signal"": 0.10806035769503956, ""bb_upper"": 157.5673530342521, ""bb_lower"": 156.915646965748, ""atr"": 0.08050568563416491, ""momentum"": 0.20199999999999818, ""stoch_k"": 87.18318718318677, ""stoch_d"": 88.84349377199901}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
2026-03-02T13:36:54.657164,BLOCKED_USD_JPY_1772458614,USD_JPY,buy,trend_following,0.689951754097241,157.494,156.894,158.794,0,0,"{""session"": ""london_ny_overlap"", ""session_quality"": 1.0, ""volatility"": 0.08204099511595968, ""spread_pips"": 1.5999999999991132, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.19009258348953653, ""multi_tf_bias"": 0.8995175409724095, ""regime"": ""volatile""}","{""rsi"": 74.49048589118865, ""macd"": 0.1222913743315246, ""macd_signal"": 0.11090656850385423, ""bb_upper"": 157.57253932207144, ""bb_lower"": 156.96756067792867, ""atr"": 0.08204099511595968, ""momentum"": 0.2510000000000048, ""stoch_k"": 90.1168958546006, ""stoch_d"": 88.71375378421642}",BLOCKED,Pre-check margin insufficient: 0.04x,,,,,,,,,,london_ny_overlap,,
